F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
271,545,339,-138,757,482,1103,406,253,624,-975,838,516,272
268,549,339,-145,749,474,1080,397,215,624,-980,839,516,273
271,545,344,-139,747,465,1073,391,194,624,-986,840,520,276
272,544,346,-129,748,447,1065,395,194,622,-981,840,524,274
267,547,342,-133,746,436,1066,393,217,623,-979,841,520,273
265,546,340,-140,747,449,1103,391,254,625,-988,842,515,275
272,545,345,-137,754,469,1152,389,289,626,-993,838,518,277
275,546,345,-133,755,471,1174,391,317,626,-986,835,522,275
273,544,339,-136,750,471,1173,399,332,626,-983,838,521,270
270,543,341,-143,754,492,1169,395,326,626,-983,843,520,274
269,546,345,-142,757,512,1159,386,307,624,-982,841,523,283
268,545,342,-135,753,511,1143,389,296,622,-981,841,521,283
267,542,340,-136,753,507,1122,396,285,624,-986,840,516,275
266,544,340,-141,757,509,1104,392,256,626,-988,837,513,273
269,545,337,-137,755,501,1091,390,241,626,-985,841,513,275
274,540,340,-136,752,485,1078,394,241,626,-987,842,518,272
273,542,343,-140,751,471,1064,393,220,626,-988,837,521,269
267,546,341,-138,747,463,1066,393,195,626,-988,840,519,274
269,540,337,-138,747,468,1091,399,203,626,-989,845,517,279
276,538,336,-142,754,469,1121,400,232,626,-984,843,520,273
273,545,341,-141,757,470,1149,394,265,626,-984,839,522,269
270,544,345,-135,750,490,1166,392,301,626,-991,838,520,274
276,539,341,-136,750,508,1169,392,335,626,-988,839,515,274
276,543,340,-137,755,506,1160,392,351,626,-984,841,512,271
267,547,343,-133,748,508,1148,391,334,626,-991,841,516,271
269,544,339,-135,746,510,1134,392,287,626,-989,839,521,267
274,542,336,-141,753,488,1110,399,243,625,-981,838,517,272
269,542,343,-142,750,471,1097,406,230,625,-982,841,512,278
267,545,342,-142,743,477,1102,400,241,626,-986,843,513,274
272,548,336,-142,752,479,1099,387,251,626,-985,842,516,271
268,542,341,-136,760,464,1091,394,255,625,-985,839,516,271
265,538,344,-131,751,458,1094,406,272,626,-983,839,516,270
276,543,338,-134,748,459,1098,398,285,627,-986,842,516,273
277,543,338,-137,754,453,1106,390,268,623,-996,845,519,278
264,539,341,-136,753,458,1128,399,252,622,-994,841,519,274
267,542,339,-137,752,474,1141,402,272,626,-981,836,516,273
275,546,340,-141,754,482,1138,399,296,626,-981,839,515,279
271,544,340,-140,751,477,1123,398,275,623,-990,842,518,279
268,542,340,-134,753,473,1097,394,242,625,-984,842,516,274
275,542,344,-134,754,470,1074,392,238,627,-980,840,515,273
271,543,346,-139,748,470,1066,395,241,626,-987,839,518,275
267,545,344,-138,748,463,1065,392,247,626,-988,840,517,271
269,546,343,-138,753,448,1062,392,273,626,-985,841,517,267
268,546,339,-141,752,456,1075,394,294,626,-983,839,523,274
266,546,336,-140,751,472,1097,394,299,626,-981,837,520,279
268,547,342,-137,753,476,1108,402,307,626,-982,839,513,278
272,545,345,-138,755,478,1115,400,319,626,-985,841,516,275
271,540,341,-139,750,472,1131,393,306,626,-982,845,523,271
265,543,341,-134,748,454,1137,399,264,626,-977,846,520,270
264,546,344,-135,748,447,1120,400,243,626,-980,840,516,271
268,545,342,-140,750,450,1110,390,257,626,-986,834,519,271
271,547,342,-138,751,450,1106,393,265,625,-988,835,522,271
272,545,348,-137,753,447,1086,396,253,627,-986,838,521,274
270,539,343,-138,750,444,1068,390,247,625,-981,839,517,275
272,543,336,-137,748,436,1063,393,244,620,-979,839,517,271
278,550,341,-136,755,429,1048,396,229,621,-985,840,519,272
276,547,345,-137,760,425,1029,394,224,625,-984,840,522,272
268,546,341,-138,754,428,1034,395,222,624,-981,838,521,267
268,548,341,-136,745,427,1037,395,217,623,-985,838,516,271
269,545,342,-133,746,414,1035,395,227,626,-983,838,516,278
267,543,338,-136,754,408,1071,396,246,626,-980,839,520,273
268,544,340,-143,753,423,1111,395,253,625,-985,841,522,270
271,549,347,-144,751,438,1113,395,257,626,-987,842,519,278
268,547,343,-136,760,438,1106,399,259,626,-982,840,519,278
266,538,340,-134,762,439,1105,396,247,626,-981,841,519,272
268,539,346,-138,749,441,1085,394,228,626,-983,843,518,271
272,544,346,-140,746,429,1064,398,211,626,-983,841,517,274
272,541,341,-136,753,428,1062,398,214,626,-982,839,515,278
268,542,342,-135,753,446,1065,395,246,626,-981,841,510,274
265,545,341,-140,751,446,1068,395,263,626,-986,841,512,271
269,540,337,-138,750,430,1064,399,254,626,-990,842,520,275
276,539,337,-135,749,425,1063,400,264,626,-984,841,517,278
274,544,339,-137,750,426,1083,398,279,626,-980,840,514,277
264,544,341,-139,749,428,1104,398,275,626,-984,843,518,276
264,543,340,-136,745,437,1116,398,282,626,-987,843,518,274
270,549,339,-137,750,453,1130,389,315,626,-983,839,516,271
269,549,342,-141,754,472,1134,388,335,626,-983,843,516,272
269,545,343,-139,750,468,1109,398,325,626,-987,845,513,269
269,545,342,-135,751,452,1087,401,307,626,-987,841,514,268
266,548,342,-135,755,440,1075,399,266,626,-990,841,518,275
268,548,341,-139,757,424,1054,403,211,626,-991,840,515,283
269,548,340,-136,755,410,1037,404,199,626,-980,839,514,276
268,549,345,-132,750,415,1035,400,225,626,-977,841,516,268
271,546,344,-137,752,425,1036,398,240,626,-985,839,515,276
274,543,336,-143,755,429,1029,399,250,626,-987,838,518,279
270,544,339,-139,753,444,1041,397,277,626,-982,844,521,270
267,543,343,-134,753,462,1078,399,299,626,-987,843,517,268
268,542,336,-138,754,462,1104,404,301,626,-987,841,516,277
272,545,335,-143,750,461,1118,401,309,626,-982,840,517,280
275,543,342,-138,750,474,1138,398,325,626,-985,837,515,275
275,538,341,-133,753,478,1138,394,329,626,-984,842,514,273
273,541,339,-136,750,459,1113,391,309,626,-982,845,519,272
271,544,344,-139,749,444,1098,396,274,626,-986,839,521,273
270,540,343,-138,752,436,1086,402,241,626,-986,836,516,271
270,543,340,-139,753,421,1066,395,230,626,-984,839,515,271
270,548,345,-138,751,421,1060,392,233,626,-985,843,519,274
268,543,348,-137,747,434,1064,398,240,626,-984,840,517,275
265,542,343,-139,746,443,1066,400,269,626,-987,838,512,275
268,548,339,-138,750,446,1067,395,300,626,-991,839,515,274
270,544,343,-136,753,446,1065,392,309,626,-987,839,520,274
267,538,345,-136,753,447,1077,394,328,626,-984,839,520,280
270,542,341,-137,749,462,1115,396,355,626,-986,839,519,282
272,547,344,-139,750,476,1133,393,352,626,-985,838,516,273
269,545,347,-137,754,460,1114,393,321,626,-985,841,513,271
267,542,345,-134,755,443,1102,398,294,626,-983,845,515,275
267,542,344,-134,753,442,1095,399,281,626,-978,842,519,270
271,545,344,-137,749,436,1072,393,270,625,-982,841,518,268
273,543,341,-134,748,424,1064,399,250,625,-987,845,515,275
270,539,339,-134,751,419,1063,405,224,626,-984,843,518,279
266,542,343,-136,750,413,1043,394,219,626,-983,839,519,275
269,545,347,-134,747,409,1027,391,239,626,-988,842,518,273
269,542,342,-133,751,408,1042,402,265,626,-987,843,519,277
269,541,336,-134,752,415,1071,403,283,625,-984,839,517,275
272,541,341,-137,751,432,1095,395,293,624,-982,836,514,268
272,542,345,-140,755,445,1117,394,297,624,-983,840,517,267
271,547,340,-140,754,446,1136,396,286,624,-989,842,517,271
271,547,336,-139,749,450,1135,396,276,624,-988,839,515,273
277,542,340,-139,746,448,1111,397,280,624,-978,839,517,272
277,543,343,-138,749,432,1094,396,270,624,-979,841,521,274
268,542,343,-134,756,423,1086,398,251,624,-985,841,519,275
266,543,342,-136,753,431,1076,397,257,624,-986,841,518,273
271,549,343,-139,752,430,1071,396,271,624,-987,841,521,271
271,547,340,-140,759,417,1070,396,262,624,-986,841,518,272
270,540,338,-139,756,419,1061,394,259,623,-985,841,514,274
271,541,342,-136,751,434,1071,393,268,626,-987,836,516,273
270,546,341,-134,752,437,1106,393,273,629,-984,834,516,275
268,545,336,-135,754,444,1134,393,289,625,-981,841,514,278
268,544,338,-136,752,467,1150,391,307,623,-984,844,519,275
268,546,343,-135,752,478,1159,394,300,626,-983,840,522,272
266,544,340,-135,754,474,1147,397,288,626,-984,841,520,276
265,539,338,-137,758,475,1134,396,295,625,-989,843,520,276
267,539,344,-139,755,480,1134,394,291,626,-986,839,519,269
268,541,347,-138,746,482,1134,394,281,626,-984,843,517,270
266,544,341,-136,747,479,1128,395,293,626,-984,848,521,274
271,546,338,-139,749,463,1114,394,306,625,-983,843,524,269
277,545,339,-141,746,448,1099,397,310,625,-984,841,520,267
276,544,338,-138,749,448,1097,402,308,624,-986,842,517,271
268,544,339,-136,751,445,1097,403,287,624,-984,840,520,274
267,542,343,-136,753,439,1102,396,262,627,-987,838,522,270
275,542,344,-136,753,447,1128,394,256,629,-993,841,520,267
272,547,342,-136,753,457,1148,399,251,627,-989,842,519,271
264,548,341,-136,752,456,1151,397,243,624,-982,842,516,276
269,543,344,-137,746,459,1153,389,240,624,-983,843,515,274
273,543,344,-138,747,464,1146,388,238,626,-985,841,519,273
268,545,338,-139,750,468,1138,393,258,625,-985,841,518,279
270,545,336,-138,749,474,1127,395,296,624,-985,843,513,276
273,545,343,-139,748,467,1107,394,323,624,-985,844,518,270
269,545,346,-139,749,448,1092,392,328,625,-985,845,524,272
273,544,342,-138,747,441,1078,390,312,623,-987,846,517,276
275,543,340,-138,750,442,1054,392,279,624,-986,843,515,271
264,543,343,-138,758,430,1045,394,239,625,-981,839,521,270
262,542,345,-137,753,425,1072,395,211,624,-987,838,521,277
274,547,341,-137,751,437,1111,400,201,625,-994,841,519,277
274,544,340,-138,757,441,1135,401,208,627,-988,841,520,273
268,540,343,-137,754,440,1141,397,231,625,-979,840,518,272
271,543,344,-136,752,456,1140,396,264,624,-981,843,516,273
269,543,344,-140,755,467,1141,392,280,624,-987,841,520,276
266,544,343,-141,751,450,1138,394,268,624,-987,838,518,275
273,546,341,-138,748,440,1127,400,270,624,-987,839,516,273
274,539,340,-136,753,450,1105,397,300,623,-988,843,516,277
270,535,340,-139,749,438,1079,391,306,625,-983,840,513,280
272,542,340,-138,745,413,1066,393,278,628,-982,837,517,277
269,538,339,-133,751,410,1066,394,263,629,-986,838,525,273
266,530,340,-135,753,412,1063,393,265,625,-987,840,523,270
272,541,341,-137,750,419,1064,396,254,623,-986,839,517,271
266,549,341,-136,752,439,1084,397,240,625,-986,837,519,275
265,545,341,-135,753,445,1111,399,227,626,-985,839,521,273
271,547,341,-136,750,442,1128,401,213,626,-985,842,519,270
268,549,339,-136,749,462,1138,398,225,627,-987,840,517,273
269,543,339,-136,749,470,1136,401,260,628,-985,838,514,273
273,542,339,-139,750,452,1133,407,288,627,-983,839,514,272
269,546,337,-139,753,447,1133,404,304,627,-986,843,516,274
267,542,341,-139,752,451,1121,394,310,628,-988,845,517,273
275,540,343,-139,747,445,1106,387,297,627,-984,840,516,272
275,544,339,-138,748,440,1103,391,277,626,-982,836,517,272
269,544,339,-140,750,434,1103,393,242,625,-985,841,521,272
267,542,341,-142,749,421,1097,395,207,626,-991,842,519,269
269,539,340,-138,749,421,1096,399,212,626,-988,840,513,268
271,536,340,-136,752,430,1111,395,244,625,-980,843,516,273
266,541,339,-139,752,439,1130,392,266,626,-981,843,522,270
265,548,337,-139,750,459,1147,393,273,626,-984,837,517,264
270,546,340,-137,749,466,1162,394,275,625,-982,839,515,268
273,543,338,-138,751,452,1160,399,271,626,-986,841,520,278
273,543,337,-138,755,455,1141,401,285,626,-990,838,522,277
271,542,344,-137,755,477,1135,392,322,626,-986,837,520,272
270,546,346,-137,752,479,1142,388,332,624,-984,838,518,274
267,546,341,-137,750,458,1136,395,302,624,-986,840,516,274
265,540,340,-135,751,449,1130,395,280,624,-986,843,515,273
270,541,342,-137,749,451,1125,392,272,624,-984,840,519,274
277,544,342,-141,747,452,1103,396,253,624,-981,835,519,274
276,539,337,-139,747,449,1074,398,245,624,-981,839,515,275
272,541,338,-136,746,452,1059,397,262,624,-982,845,515,276
272,545,344,-139,745,452,1073,396,266,624,-979,843,517,276
271,540,344,-138,749,444,1104,396,253,624,-980,838,518,276
270,539,343,-134,753,453,1126,394,263,624,-983,837,519,273
270,543,343,-142,751,468,1142,395,301,624,-981,838,519,267
273,544,343,-146,748,473,1165,394,330,624,-981,838,516,268
276,542,342,-140,746,474,1167,392,328,624,-989,836,516,274
275,542,342,-139,752,474,1142,396,304,624,-992,838,522,275
274,544,340,-140,755,476,1131,398,285,624,-984,845,521,276
273,546,339,-134,750,469,1133,393,267,623,-981,843,515,276
272,543,342,-134,750,453,1117,392,254,626,-987,837,517,273
271,543,343,-140,753,445,1103,398,247,628,-986,839,520,271
267,546,343,-138,753,443,1096,401,245,626,-980,843,518,271
265,540,341,-138,754,439,1077,400,245,624,-983,843,516,273
269,541,339,-141,754,436,1058,397,238,624,-987,842,517,274
267,547,340,-138,749,436,1063,397,233,623,-982,842,515,274
264,544,342,-136,745,446,1082,406,249,624,-979,838,517,276
272,541,345,-138,749,465,1109,404,278,626,-982,839,521,276
272,546,343,-137,753,477,1147,391,308,626,-986,843,517,273
264,544,342,-136,752,483,1188,391,334,625,-985,843,512,273
265,539,343,-140,748,487,1198,396,335,626,-982,840,514,273
270,541,342,-140,746,482,1178,394,300,626,-984,835,517,272
267,545,343,-138,751,470,1166,392,282,626,-990,837,515,273
264,545,345,-135,756,457,1162,395,290,626,-990,842,515,273
269,545,343,-133,755,442,1142,395,286,626,-986,843,517,269
271,542,339,-135,755,437,1122,390,268,625,-987,840,517,274
269,542,341,-139,754,444,1113,392,266,626,-987,842,519,275
269,546,341,-138,748,446,1106,399,279,626,-985,843,522,272
273,547,341,-139,749,442,1093,397,282,626,-985,840,520,272
273,547,344,-140,753,438,1080,388,276,628,-985,837,515,271
274,547,340,-135,750,441,1082,394,268,629,-982,839,514,271
273,546,336,-133,749,440,1096,395,274,627,-981,842,516,274
269,545,337,-139,752,442,1118,389,293,625,-982,840,516,273
272,547,342,-141,748,462,1152,396,309,626,-982,839,519,267
273,541,345,-137,750,476,1163,400,318,625,-983,841,519,269
270,538,343,-137,753,472,1144,392,324,623,-986,840,517,277
271,543,341,-139,748,471,1136,393,329,623,-985,839,516,274
269,542,341,-138,748,469,1139,400,319,624,-982,840,516,271
268,539,344,-135,751,454,1136,398,290,624,-985,839,517,274
274,547,340,-135,749,443,1132,392,265,623,-986,840,516,274
275,549,335,-137,749,434,1117,393,243,625,-983,841,516,270
267,544,337,-138,755,423,1087,395,216,629,-982,840,518,270
266,545,341,-139,756,420,1066,397,214,628,-983,839,519,274
271,545,341,-138,750,421,1073,398,241,626,-983,840,519,274
269,540,336,-137,747,426,1105,396,262,626,-984,840,516,271
268,544,335,-136,751,443,1140,396,285,627,-983,839,511,272
273,548,342,-137,754,471,1163,396,330,626,-984,840,515,276
274,543,344,-139,752,481,1164,396,361,625,-985,841,524,276
267,540,340,-137,751,471,1141,393,362,624,-981,838,518,270
269,543,339,-133,747,470,1123,394,345,625,-982,835,510,269
272,545,341,-134,750,475,1133,402,313,626,-984,838,516,271
271,543,343,-135,762,458,1135,405,271,625,-983,841,519,274
272,544,341,-135,760,437,1121,397,251,625,-985,839,514,273
275,546,337,-138,749,445,1123,389,272,627,-990,837,515,272
276,545,339,-136,748,458,1125,388,301,623,-987,843,520,271
273,540,345,-136,754,458,1099,388,306,620,-977,845,519,272
272,539,344,-140,751,466,1084,396,299,623,-980,843,519,274
274,541,338,-138,748,475,1106,407,308,627,-985,842,520,272
274,544,340,-133,751,473,1129,405,331,625,-982,841,519,276
271,545,340,-135,753,477,1144,397,345,623,-981,839,519,277
270,543,341,-138,755,488,1161,401,335,624,-985,839,518,267
272,542,344,-138,754,487,1165,409,314,624,-982,840,517,265
272,544,341,-138,750,481,1158,402,306,624,-984,839,519,271
270,544,335,-137,746,482,1160,396,298,625,-989,840,519,272
268,542,337,-138,750,473,1157,401,264,626,-982,845,517,271
272,543,342,-137,753,449,1141,399,244,626,-978,846,520,271
276,543,341,-134,754,436,1122,394,255,627,-983,842,522,271
273,544,339,-136,759,436,1104,394,259,625,-984,840,518,273
269,544,341,-141,757,440,1091,394,257,624,-982,845,517,273
266,543,340,-140,747,450,1091,394,263,624,-986,844,517,270
263,540,338,-138,749,456,1106,398,266,622,-988,839,516,271
268,541,340,-140,752,460,1127,399,279,620,-983,841,519,273
273,540,345,-139,748,468,1139,396,299,623,-987,838,519,276
270,539,344,-139,748,471,1146,393,300,624,-995,838,515,281
275,542,340,-140,751,469,1159,395,291,623,-990,845,517,279
281,541,342,-136,750,472,1170,400,294,625,-984,843,521,274
275,539,343,-133,751,476,1168,396,296,627,-987,835,517,274
271,543,342,-134,752,471,1165,392,288,626,-988,838,520,276
273,548,343,-137,750,462,1166,398,271,626,-983,842,523,274
267,547,344,-137,751,456,1156,399,255,627,-981,840,520,271
264,546,344,-141,752,451,1125,401,237,626,-984,839,520,272
269,546,342,-144,753,444,1107,402,213,624,-987,841,522,274
271,543,344,-141,756,451,1118,393,206,623,-984,838,522,274
272,543,346,-138,752,470,1130,389,217,624,-975,837,519,271
273,545,342,-139,748,473,1136,398,235,623,-980,840,516,271
269,546,338,-140,755,471,1155,406,260,622,-983,841,518,269
268,546,343,-141,756,477,1181,401,276,624,-976,843,516,268
271,546,345,-142,746,477,1195,396,286,625,-979,843,515,274
269,544,341,-138,744,476,1198,396,297,625,-989,838,518,276
265,540,342,-139,752,473,1196,399,281,625,-985,837,517,270
272,542,342,-142,754,464,1184,402,250,624,-983,842,515,271
276,549,341,-138,752,458,1167,401,244,624,-991,837,515,277
266,547,342,-136,755,450,1157,395,242,624,-989,836,514,276
264,540,340,-139,754,438,1140,392,222,624,-986,848,515,273
271,542,339,-136,751,438,1119,394,218,624,-985,848,522,272
270,545,342,-133,751,440,1131,396,234,624,-981,841,522,270
273,542,341,-139,751,435,1159,398,243,624,-980,842,518,270
273,540,341,-140,748,449,1174,397,257,625,-982,844,518,271
265,541,344,-135,749,471,1189,397,292,624,-986,843,519,272
269,542,340,-136,756,485,1203,395,315,625,-988,842,519,274
278,545,341,-137,759,502,1201,387,312,627,-987,841,518,274
274,547,347,-137,753,500,1196,389,311,625,-988,842,518,273
271,545,345,-137,749,479,1191,396,303,625,-987,843,517,275
272,547,342,-138,753,472,1175,392,265,626,-985,841,520,272
270,547,343,-137,755,466,1153,394,227,624,-985,839,520,264
270,543,340,-138,752,445,1137,403,211,624,-990,840,516,268
268,543,339,-135,750,429,1132,399,204,627,-987,841,519,276
267,545,344,-133,749,428,1130,393,213,625,-981,838,523,274
272,543,346,-138,753,438,1126,401,246,623,-986,843,521,272
271,543,344,-138,755,444,1127,401,270,625,-992,848,517,274
268,545,341,-136,746,440,1129,395,283,627,-992,842,517,275
273,543,342,-138,747,452,1131,397,306,624,-987,840,517,277
276,539,344,-137,752,474,1144,400,320,620,-983,848,517,277
270,541,345,-133,751,478,1163,398,310,621,-980,844,519,275
265,542,342,-134,748,474,1167,399,298,625,-981,838,520,276
272,543,342,-136,749,475,1163,396,286,626,-987,847,519,274
275,543,343,-137,752,465,1161,390,258,625,-983,848,518,271
271,542,341,-141,750,446,1150,390,239,626,-980,839,520,271
270,541,340,-142,747,440,1136,397,244,626,-985,838,518,273
271,541,341,-139,748,443,1138,401,244,626,-986,842,516,276
271,542,340,-138,754,444,1146,395,240,626,-982,839,518,274
273,543,343,-140,753,448,1141,391,259,625,-986,838,519,269
275,545,350,-140,748,457,1133,396,291,626,-989,841,519,273
270,544,348,-137,749,456,1131,396,309,626,-986,839,516,277
268,544,341,-138,752,451,1142,392,318,624,-987,837,514,272
273,544,341,-138,753,455,1172,394,328,622,-989,838,518,272
275,545,341,-135,750,460,1195,398,329,623,-984,839,521,276
270,544,339,-135,751,457,1195,402,326,622,-984,842,521,274
266,541,338,-135,755,452,1191,408,317,622,-986,841,518,271
269,543,337,-135,753,443,1175,403,273,625,-986,839,517,272
275,546,337,-138,749,429,1139,393,215,626,-984,842,519,274
277,546,341,-139,751,426,1125,396,198,625,-984,845,520,274
274,546,343,-136,755,434,1126,402,214,624,-983,842,516,272
270,547,344,-136,748,435,1114,399,228,624,-981,842,514,269
270,546,344,-137,743,439,1098,391,247,624,-978,845,519,270
272,545,342,-135,751,441,1088,395,266,624,-984,842,519,273
271,544,340,-134,756,433,1085,405,278,624,-988,839,515,272
268,544,342,-136,752,426,1097,398,287,624,-984,839,515,269
268,543,343,-137,750,428,1118,390,292,624,-981,838,518,269
275,544,342,-137,753,434,1137,400,299,624,-977,839,516,272
273,545,342,-136,754,443,1149,407,313,624,-976,839,515,271
262,545,345,-138,755,444,1143,399,303,624,-984,838,517,271
266,545,344,-138,753,438,1137,394,279,624,-986,841,516,275
275,548,343,-135,746,450,1134,399,271,624,-984,844,516,278
277,548,346,-135,749,468,1116,395,249,624,-987,844,519,274
275,543,346,-139,753,461,1101,391,207,624,-988,843,518,271
273,541,342,-137,748,444,1094,396,191,624,-980,839,516,271
272,542,337,-133,747,441,1081,399,206,624,-978,838,518,274
271,542,339,-135,754,444,1083,399,227,624,-983,841,519,274
270,542,341,-137,752,434,1094,400,256,624,-986,840,520,273
268,543,338,-138,749,432,1097,396,298,624,-984,835,518,274
267,538,338,-137,755,444,1112,390,334,624,-981,839,517,276
266,535,339,-137,755,447,1135,399,349,624,-982,843,519,279
273,541,337,-139,750,441,1133,405,339,624,-984,839,517,277
277,542,338,-136,752,444,1129,395,312,624,-985,840,513,274
272,541,345,-137,754,453,1130,389,290,624,-981,841,516,276
271,547,346,-140,749,451,1110,395,284,624,-982,840,522,277
270,548,338,-138,749,443,1092,398,276,624,-985,840,522,270
269,544,336,-135,753,441,1098,393,254,622,-986,840,515,269
274,541,341,-142,753,441,1094,390,235,622,-983,839,511,273
277,537,343,-143,751,441,1083,393,235,623,-981,838,514,270
273,541,342,-137,748,446,1091,395,257,622,-981,843,516,269
275,546,343,-139,749,453,1101,397,286,624,-981,844,515,273
276,543,344,-139,750,465,1114,403,311,628,-982,844,519,274
269,541,344,-137,746,474,1136,404,324,627,-985,844,519,273
267,542,345,-137,747,465,1140,399,320,624,-986,844,514,273
272,538,343,-141,751,449,1131,398,314,626,-984,846,516,274
275,538,338,-143,751,444,1126,393,302,627,-982,845,520,273
271,545,338,-143,750,440,1114,393,277,624,-986,839,517,270
267,546,340,-142,753,438,1101,404,261,624,-987,839,515,271
267,541,341,-141,750,442,1107,405,256,625,-984,843,518,276
272,540,341,-141,753,437,1103,393,234,623,-983,841,519,274
276,543,339,-135,756,428,1081,392,207,623,-986,841,519,273
276,543,341,-135,750,436,1065,398,202,624,-985,845,518,280
272,543,344,-143,750,444,1069,397,223,624,-982,840,516,278
268,545,343,-142,754,442,1087,397,264,623,-980,837,518,271
272,542,342,-138,752,453,1098,400,302,624,-985,838,517,271
272,540,343,-140,751,471,1098,396,327,628,-985,838,516,270
269,545,344,-142,755,473,1103,396,335,628,-975,841,517,268
273,545,342,-140,750,470,1120,402,321,626,-977,844,516,271
271,541,341,-140,745,469,1134,400,303,626,-989,840,512,269
265,545,340,-141,750,462,1137,392,299,625,-986,837,513,266
270,544,341,-139,753,447,1124,400,289,622,-976,839,515,269
274,540,339,-135,751,440,1103,409,265,624,-977,841,515,270
267,542,341,-136,750,440,1097,394,246,627,-983,842,516,273
269,545,345,-140,752,428,1094,389,231,627,-984,839,516,277
275,544,341,-138,751,408,1075,402,220,627,-985,837,519,274
273,545,342,-137,754,414,1063,398,234,627,-985,839,522,272
271,545,347,-139,757,435,1066,386,259,626,-985,842,521,280
273,542,343,-139,750,439,1063,393,278,625,-983,838,519,282
272,543,339,-139,745,453,1075,402,297,626,-985,833,521,271
271,546,343,-137,749,478,1101,397,309,626,-991,835,519,266
271,545,346,-137,755,483,1116,398,302,625,-988,841,516,271
269,543,340,-140,756,483,1124,402,294,626,-981,840,515,272
269,544,335,-138,753,490,1135,403,299,626,-983,838,515,272
274,546,342,-133,750,490,1140,404,305,626,-989,839,515,277
273,545,345,-138,751,476,1129,405,299,626,-988,839,515,278
267,541,341,-141,755,457,1110,405,262,626,-982,839,519,271
266,542,340,-136,753,439,1092,404,214,626,-977,841,520,272
269,544,342,-137,749,423,1078,402,198,626,-976,839,518,278
270,545,343,-139,750,408,1067,395,212,626,-985,838,518,275
272,546,347,-137,749,412,1064,394,227,626,-988,839,519,273
273,543,348,-137,744,435,1069,398,238,626,-983,839,517,276
271,540,343,-140,746,448,1067,399,255,625,-986,841,515,274
267,544,343,-139,752,443,1076,396,264,626,-990,842,515,272
265,546,345,-138,751,439,1092,395,250,626,-983,840,515,276
262,541,342,-138,750,454,1100,396,241,624,-980,839,517,275
262,540,339,-135,754,470,1113,399,244,623,-985,843,517,274
267,546,343,-137,753,460,1131,400,246,624,-987,844,514,273
269,546,348,-143,750,456,1138,399,263,625,-986,842,518,274
265,541,345,-141,756,472,1131,400,297,624,-985,841,523,275
266,542,338,-137,757,478,1108,399,314,624,-990,844,518,272
269,547,340,-139,752,469,1079,396,305,624,-990,843,514,270
268,546,345,-138,752,461,1059,396,292,624,-979,840,515,274
267,544,342,-136,753,450,1040,398,274,624,-976,841,516,274
267,545,337,-138,748,437,1035,397,256,624,-987,841,515,267
268,544,341,-138,748,440,1067,398,259,624,-986,839,515,270
268,544,345,-140,752,460,1101,401,277,624,-983,842,520,275
268,544,342,-142,753,474,1119,398,276,624,-987,841,522,266
267,542,343,-139,753,474,1136,395,265,624,-983,836,519,262
267,542,346,-137,748,475,1138,401,278,624,-980,837,517,273
265,547,343,-137,746,478,1132,406,300,624,-986,844,519,272
269,550,343,-140,753,486,1130,402,309,625,-988,844,518,268
278,547,343,-140,756,491,1114,402,319,626,-987,839,519,276
277,540,342,-137,748,480,1098,403,313,624,-987,842,523,277
273,539,343,-134,749,472,1105,397,284,623,-982,846,519,269
273,547,345,-140,755,468,1107,396,267,625,-985,842,515,272
271,546,343,-143,753,446,1082,404,274,626,-990,838,517,275
265,540,346,-137,749,435,1061,408,282,625,-984,839,518,271
261,544,345,-137,751,443,1070,405,287,625,-982,840,516,267
263,549,341,-141,751,443,1099,395,298,626,-989,841,517,268
267,543,344,-141,752,447,1124,396,306,626,-991,840,521,274
267,539,342,-139,753,457,1132,401,312,626,-989,841,521,275
265,544,337,-137,747,451,1132,392,312,626,-986,846,516,273
269,544,342,-137,745,444,1130,387,295,626,-980,844,515,276
271,542,347,-136,753,444,1125,399,274,626,-981,840,517,277
268,546,343,-136,753,447,1128,402,269,626,-989,844,517,273
272,551,343,-138,750,451,1132,393,275,626,-984,841,516,274
274,547,346,-138,753,443,1115,398,276,626,-980,838,517,275
269,542,339,-134,751,426,1093,407,270,626,-989,842,519,273
269,547,337,-135,750,426,1093,402,268,626,-989,845,518,271
274,548,345,-138,753,438,1095,397,280,626,-980,843,518,275
272,543,345,-136,753,437,1081,400,295,626,-984,842,518,276
264,544,343,-139,751,424,1066,403,290,626,-992,841,519,275
265,547,344,-140,752,424,1073,402,286,626,-985,839,521,275
272,544,344,-135,752,439,1109,398,305,626,-980,839,517,275
274,546,341,-134,752,444,1139,399,304,625,-988,837,517,273
272,548,341,-139,755,434,1138,403,271,626,-987,837,521,275
269,542,343,-143,755,435,1144,399,254,626,-979,842,518,275
268,542,340,-142,754,448,1154,395,267,624,-983,846,511,273
271,547,339,-137,752,448,1142,396,268,623,-990,845,514,277
272,544,344,-137,747,445,1133,392,249,624,-983,844,517,279
271,540,345,-139,748,442,1130,394,236,623,-981,844,515,272
271,545,342,-136,750,425,1111,403,236,625,-990,845,517,271
269,546,341,-135,750,414,1097,401,263,629,-987,846,521,273
267,544,343,-137,750,421,1099,394,301,628,-981,842,522,272
271,545,342,-139,746,427,1110,392,312,626,-986,838,517,270
272,541,342,-137,745,423,1129,393,309,626,-987,839,515,269
270,541,343,-138,753,430,1134,397,321,624,-983,843,519,270
